player_id,matchweek,date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_name,injured,ga,sv,pks,hcs,sm,position,home_ind,season,last_minutes,season_minutes,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_yc,season_yc,yc_per_min_gameweek,yc_per_min_season,yc_per_90_gameweek,yc_per_90_season,last_rc,season_rc,rc_per_min_gameweek,rc_per_min_season,rc_per_90_gameweek,rc_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_pkm,season_pkm,pkm_per_min_gameweek,pkm_per_min_season,pkm_per_90_gameweek,pkm_per_90_season,last_pkd,season_pkd,pkd_per_min_gameweek,pkd_per_min_season,pkd_per_90_gameweek,pkd_per_90_season,last_og,season_og,og_per_min_gameweek,og_per_min_season,og_per_90_gameweek,og_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_ga,season_ga,ga_per_min_gameweek,ga_per_min_season,ga_per_90_gameweek,ga_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,opp_clean,positional_avg_g_per_90_season,positional_avg_kp_per_90_season,positional_avg_at_per_90_season,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_season,positional_avg_yc_per_90_season,positional_avg_rc_per_90_season,positional_avg_acnc_per_90_season,positional_avg_int_per_90_season,positional_avg_clr_per_90_season,positional_avg_cos_per_90_season,positional_avg_bs_per_90_season,positional_avg_aer_per_90_season,positional_avg_pkm_per_90_season,positional_avg_pkd_per_90_season,positional_avg_og_per_90_season,positional_avg_gao_per_90_season,positional_avg_cs_per_90_season,positional_avg_ga_per_90_season,positional_avg_sv_per_90_season,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_season,team_week_standing,team_week_standing_opp
06dmj,26,2026-02-10,ARS,@BRF,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jurrien Timber,Available,0.0,0.0,0.0,0.0,0.0,D,1,2025,90.0,1997.0,0.0,2.0,0.0,0.00100150225338007,0.0,0.0901352028042063,0.0,20.0,0.0,0.010015022533800702,0.0,0.9013520280420632,0.0,4.0,0.0,0.00200300450676014,0.0,0.1802704056084126,0.0,5.0,0.0,0.0025037556334501754,0.0,0.2253380070105158,1.0,31.0,0.011111111111111112,0.015523284927391086,1.0,1.3970956434651978,1.0,19.0,0.011111111111111112,0.009514271407110666,1.0,0.85628442663996,0.0,4.0,0.0,0.00200300450676014,0.0,0.1802704056084126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0015022533800701052,0.0,0.13520280420630948,3.0,19.0,0.03333333333333333,0.009514271407110666,3.0,0.85628442663996,0.0,39.0,0.0,0.019529293940911366,0.0,1.757636454682023,0.0,11.0,0.0,0.005508262393590386,0.0,0.4957436154231347,0.0,6.0,0.0,0.0030045067601402104,0.0,0.27040560841261896,1.0,35.0,0.011111111111111112,0.017526289434151226,1.0,1.5773660490736103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000500751126690035,0.0,0.04506760140210315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.007511266900350526,0.0,0.6760140210315473,1.0,12.0,0.011111111111111112,0.006009013520280421,1.0,0.5408112168252379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRF,0.03213395579396046,0.47631117342525,0.06645041569638896,0.12602666958919356,0.9865555416806154,0.41936954310516394,0.20600725724249108,0.0021096912956193293,0.2828579139039016,0.9661520631197407,3.933569305711479,0.3425481376897957,0.44873198760145366,1.8265314244285082,0.0,0.0031249681504695657,0.006624140190342154,1.2025189353089516,0.2630647507836648,0.0,0.0,0.0,0.0,0.0,5,5
0703c,26,2026-02-10,SUN,LIV,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nordi Mukiele,Available,0.0,0.0,0.0,0.0,0.0,D,0,2025,90.0,2062.0,0.0,1.0,0.0,0.00048496605237633366,0.0,0.04364694471387003,0.0,18.0,0.0,0.008729388942774006,0.0,0.7856450048496605,0.0,5.0,0.0,0.0024248302618816685,0.0,0.21823472356935017,0.0,2.0,0.0,0.0009699321047526673,0.0,0.08729388942774007,4.0,36.0,0.044444444444444446,0.01745877788554801,4.0,1.571290009699321,0.0,12.0,0.0,0.005819592628516004,0.0,0.5237633365664404,0.0,4.0,0.0,0.0019398642095053346,0.0,0.17458777885548013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.004364694471387003,0.0,0.39282250242483024,0.0,32.0,0.0,0.015518913676042677,0.0,1.396702230843841,2.0,124.0,0.022222222222222223,0.06013579049466537,2.0,5.412221144519884,0.0,6.0,0.0,0.002909796314258002,0.0,0.2618816682832202,0.0,8.0,0.0,0.0038797284190106693,0.0,0.34917555771096026,2.0,66.0,0.022222222222222223,0.03200775945683802,2.0,2.880698351115422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00048496605237633366,0.0,0.04364694471387003,3.0,27.0,0.03333333333333333,0.013094083414161009,3.0,1.1784675072744908,0.0,7.0,0.0,0.0033947623666343357,0.0,0.3055286129970902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIV,0.046644432791194644,0.45561100397578147,0.07672871409883707,0.12555068986148582,1.0341341677739737,0.38140815660412203,0.2414379751449943,0.0038570333014027627,0.25149989933748307,0.9946195491352656,3.9288340174104914,0.36339083765259256,0.394417308338187,1.9050006541295075,0.0,0.005523696175064473,0.005577209842992725,1.3514529147880494,0.2603060248330524,0.0,0.0,0.0,0.0,0.0,5,5
06znb,26,2026-02-10,SUN,LIV,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robin Roefs,Available,0.0,0.0,0.0,0.0,0.0,G,0,2025,90.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0017777777777777779,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0008888888888888889,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.03333333333333333,0.011555555555555555,3.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.011111111111111112,0.008444444444444444,1.0,0.7599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0035555555555555557,0.0,0.32,3.0,29.0,0.03333333333333333,0.012888888888888889,3.0,1.16,2.0,78.0,0.022222222222222223,0.034666666666666665,2.0,3.1199999999999997,0.0,1.0,0.0,0.00044444444444444447,0.0,0.04,0.0,37.0,0.0,0.016444444444444446,0.0,1.4800000000000002,0.0,3.0,0.0,0.0013333333333333333,0.0,0.12,LIV,0.0,0.053463722278700256,0.006145558487247142,0.0,0.0019788918205804746,0.0,0.08576276973603733,0.006607929515418502,0.0,0.007508354218880534,0.9986254507971957,0.007063492063492064,0.0,0.41728847146728776,0.0,0.0,0.0037373737373737376,0.0,0.3079260659354961,0.9993925817638106,2.2777045752697314,0.020206959706959706,0.843964139044666,0.09814826567374825,5,5
05nzu,26,2026-02-10,ARS,@BRF,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Magalhaes,Available,0.0,0.0,0.0,0.0,0.0,D,1,2025,90.0,1624.0,0.0,3.0,0.0,0.0018472906403940886,0.0,0.16625615763546797,0.0,4.0,0.0,0.0024630541871921183,0.0,0.22167487684729065,0.0,2.0,0.0,0.0012315270935960591,0.0,0.11083743842364532,0.0,4.0,0.0,0.0024630541871921183,0.0,0.22167487684729065,1.0,9.0,0.011111111111111112,0.005541871921182266,1.0,0.49876847290640397,0.0,1.0,0.0,0.0006157635467980296,0.0,0.05541871921182266,0.0,1.0,0.0,0.0006157635467980296,0.0,0.05541871921182266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.008004926108374385,0.0,0.7204433497536946,6.0,105.0,0.06666666666666667,0.06465517241379311,6.0,5.81896551724138,0.0,1.0,0.0,0.0006157635467980296,0.0,0.05541871921182266,0.0,19.0,0.0,0.011699507389162561,0.0,1.0529556650246306,3.0,59.0,0.03333333333333333,0.03633004926108374,3.0,3.2697044334975365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.006157635467980296,0.0,0.5541871921182266,1.0,12.0,0.011111111111111112,0.007389162561576354,1.0,0.6650246305418719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRF,0.03213395579396046,0.47631117342525,0.06645041569638896,0.12602666958919356,0.9865555416806154,0.41936954310516394,0.20600725724249108,0.0021096912956193293,0.2828579139039016,0.9661520631197407,3.933569305711479,0.3425481376897957,0.44873198760145366,1.8265314244285082,0.0,0.0031249681504695657,0.006624140190342154,1.2025189353089516,0.2630647507836648,0.0,0.0,0.0,0.0,0.0,5,5
06c6g,26,2026-02-10,BHA,@AVL,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yankuba Minteh,Available,0.0,0.0,0.0,0.0,0.0,M,1,2025,18.0,1617.0,0.0,1.0,0.0,0.0006184291898577613,0.0,0.05565862708719852,0.0,30.0,0.0,0.01855287569573284,0.0,1.6697588126159555,0.0,8.0,0.0,0.004947433518862091,0.0,0.44526901669758817,0.0,8.0,0.0,0.004947433518862091,0.0,0.44526901669758817,0.0,24.0,0.0,0.014842300556586271,0.0,1.3358070500927643,0.0,23.0,0.0,0.01422387136672851,0.0,1.2801484230055657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.00927643784786642,0.0,0.8348794063079777,0.0,10.0,0.0,0.006184291898577613,0.0,0.5565862708719852,0.0,11.0,0.0,0.006802721088435374,0.0,0.6122448979591837,0.0,49.0,0.0,0.030303030303030304,0.0,2.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.05555555555555555,0.008658008658008658,5.0,0.7792207792207793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006184291898577613,0.0,0.05565862708719852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.015460729746444033,0.0,1.391465677179963,0.0,6.0,0.0,0.0037105751391465678,0.0,0.3339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVL,0.1252745605954837,1.0609575353056342,0.15960147295248994,0.4160195486023258,0.9922030617867075,1.036946393753259,0.15470475767644526,0.005555843826935454,0.3055367521873559,0.6395651555423211,1.3851456975170504,0.7425817156443494,0.20928660254190676,1.0463833424467388,0.0007492507492507494,0.00383543517201567,0.0010714285714285715,1.1112845000508622,0.2627131776763968,0.0,0.0,0.0,0.0,0.0,5,5
03rxs,26,2026-02-10,FUL,@MCI,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Wilson,Available,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,1847.0,0.0,8.0,0.0,0.004331348132106118,0.0,0.38982133188955065,0.0,25.0,0.0,0.01353546291283162,0.0,1.2181916621548456,0.0,6.0,0.0,0.0032485110990795887,0.0,0.292365998917163,0.0,19.0,0.0,0.01028695181375203,0.0,0.9258256632376827,0.0,12.0,0.0,0.006497022198159177,0.0,0.584731997834326,0.0,13.0,0.0,0.007038440714672442,0.0,0.6334596643205198,0.0,6.0,0.0,0.0032485110990795887,0.0,0.292365998917163,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.022222222222222223,0.005955603681645912,2.0,0.5360043313481321,0.0,10.0,0.0,0.005414185165132647,0.0,0.48727666486193827,1.0,32.0,0.011111111111111112,0.017325392528424473,1.0,1.5592853275582026,0.0,11.0,0.0,0.005955603681645912,0.0,0.5360043313481321,0.0,1.0,0.0,0.0005414185165132648,0.0,0.04872766648619383,1.0,3.0,0.011111111111111112,0.0016242555495397943,1.0,0.1461829994585815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.022222222222222223,0.014076881429344884,2.0,1.2669193286410396,0.0,6.0,0.0,0.0032485110990795887,0.0,0.292365998917163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCI,0.15601787451351692,1.0981577741063564,0.15446479528452858,0.4462752741401029,1.8055435549850334,1.1849387040514476,0.1770734170761194,0.004671527265857174,0.3811002155430946,0.674789187884174,1.4949924491978015,0.8195881751890901,0.21040120297447076,0.9392352103286354,0.0030890257605963242,0.008553761487858132,0.001603501159188363,1.941147393050986,0.2781714301425231,0.0,0.0,0.0,0.0,0.0,5,5
06fup,26,2026-02-10,MCI,FUL,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeremy Doku,Out,0.0,0.0,0.0,0.0,0.0,M,0,2025,0.0,1170.0,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,39.0,0.0,0.03333333333333333,0.0,3.0,0.0,7.0,0.0,0.005982905982905983,0.0,0.5384615384615385,0.0,8.0,0.0,0.006837606837606838,0.0,0.6153846153846154,0.0,10.0,0.0,0.008547008547008548,0.0,0.7692307692307693,0.0,38.0,0.0,0.03247863247863248,0.0,2.9230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.009401709401709401,0.0,0.8461538461538461,0.0,10.0,0.0,0.008547008547008548,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.05299145299145299,0.0,4.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.002564102564102564,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0017094017094017094,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.011111111111111112,0.0,1.0,0.0,5.0,0.0,0.004273504273504274,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FUL,0.10187659893614455,1.1218834275451657,0.13953571576393847,0.4276504067496196,1.0859183458845045,1.2620415062931947,0.1513400672264199,0.005015111439993706,0.31254233631638706,0.6883197037806994,1.113306501090023,1.0461761836215946,0.18735131099967117,0.9130933463815696,0.0006446552705940498,0.015368094631050858,0.00043102828982342206,1.0943800319341292,0.28967790506829383,0.0,0.0,0.0,0.0,0.0,5,5
050jq,26,2026-02-10,MCI,FUL,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marc Guehi,Available,0.0,0.0,0.0,0.0,0.0,D,0,2025,90.0,2070.0,0.0,2.0,0.0,0.000966183574879227,0.0,0.08695652173913043,0.0,10.0,0.0,0.004830917874396135,0.0,0.43478260869565216,0.0,4.0,0.0,0.001932367149758454,0.0,0.17391304347826086,1.0,6.0,0.011111111111111112,0.002898550724637681,1.0,0.2608695652173913,1.0,20.0,0.011111111111111112,0.00966183574879227,1.0,0.8695652173913043,1.0,10.0,0.011111111111111112,0.004830917874396135,1.0,0.43478260869565216,1.0,5.0,0.011111111111111112,0.0024154589371980675,1.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0014492753623188406,0.0,0.13043478260869565,2.0,30.0,0.022222222222222223,0.014492753623188406,2.0,1.3043478260869565,7.0,118.0,0.07777777777777778,0.057004830917874394,7.0,5.130434782608695,0.0,2.0,0.0,0.000966183574879227,0.0,0.08695652173913043,3.0,16.0,0.03333333333333333,0.007729468599033816,3.0,0.6956521739130435,3.0,65.0,0.03333333333333333,0.03140096618357488,3.0,2.8260869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004830917874396135,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.011111111111111112,0.012560386473429951,1.0,1.1304347826086956,0.0,8.0,0.0,0.003864734299516908,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FUL,0.0371231340776669,0.5700291701955162,0.11683680534933263,0.19174547568306244,1.1521549019939816,0.48677965219448566,0.1697148663490307,0.005325396382358833,0.23412258883764928,0.9529024514868245,4.319924654126462,0.3505668692432067,0.4729680949198341,1.9289491435003203,0.0,0.005754705345744067,0.003933666797755864,1.2533071487082104,0.2765074799698513,0.0,0.0,0.0,0.0,0.0,5,5
056iy,26,2026-02-10,CHE,LEE,T 2-2,3.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Pedro Neto,,0.0,0.0,0.0,0.0,0.0,F,0,2025,90.0,1955.0,0.0,5.0,0.0,0.0025575447570332483,0.0,0.23017902813299235,0.0,38.0,0.0,0.019437340153452685,0.0,1.7493606138107416,0.0,4.0,0.0,0.0020460358056265983,0.0,0.18414322250639384,0.0,11.0,0.0,0.005626598465473146,0.0,0.5063938618925832,1.0,9.0,0.011111111111111112,0.004603580562659846,1.0,0.41432225063938616,1.0,20.0,0.011111111111111112,0.010230179028132993,1.0,0.9207161125319694,0.0,2.0,0.0,0.0010230179028132991,0.0,0.09207161125319692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.009207161125319692,0.0,0.8286445012787723,0.0,6.0,0.0,0.003069053708439898,0.0,0.2762148337595908,1.0,10.0,0.011111111111111112,0.005115089514066497,1.0,0.4603580562659847,1.0,34.0,0.011111111111111112,0.017391304347826087,1.0,1.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.003069053708439898,0.0,0.2762148337595908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.011111111111111112,0.008695652173913044,1.0,0.782608695652174,0.0,10.0,0.0,0.005115089514066497,0.0,0.4603580562659847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEE,0.36452963397422716,0.9307810804847919,0.136436670542021,0.8396727086524374,0.5265338364320482,1.3222318723138584,0.11349933099077172,0.0,0.2445652574841796,0.22990194154681104,0.8299870559290611,1.2152901628524617,0.08161734150527358,1.6020390082737788,0.004313908400700079,0.016483729410303655,0.006283760447932904,1.356105841723368,0.20630918490698777,0.0,0.0,0.0,0.0,0.0,5,5
056iy,26,2026-02-10,CHE,LEE,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedro Neto,Available,0.0,0.0,0.0,0.0,0.0,F,0,2025,25.0,1980.0,0.0,5.0,0.0,0.0025252525252525255,0.0,0.2272727272727273,1.0,39.0,0.04,0.019696969696969695,3.6,1.7727272727272725,0.0,4.0,0.0,0.00202020202020202,0.0,0.18181818181818182,0.0,11.0,0.0,0.005555555555555556,0.0,0.5,0.0,9.0,0.0,0.004545454545454545,0.0,0.40909090909090906,0.0,20.0,0.0,0.010101010101010102,0.0,0.9090909090909092,0.0,2.0,0.0,0.00101010101010101,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.04,0.009595959595959595,3.6,0.8636363636363635,0.0,6.0,0.0,0.0030303030303030303,0.0,0.2727272727272727,1.0,11.0,0.04,0.005555555555555556,3.6,0.5,0.0,34.0,0.0,0.01717171717171717,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0030303030303030303,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.08,0.009595959595959595,7.2,0.8636363636363635,0.0,10.0,0.0,0.005050505050505051,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEE,0.36452963397422716,0.9307810804847919,0.136436670542021,0.8396727086524374,0.5265338364320482,1.3222318723138584,0.11349933099077172,0.0,0.2445652574841796,0.22990194154681104,0.8299870559290611,1.2152901628524617,0.08161734150527358,1.6020390082737788,0.004313908400700079,0.016483729410303655,0.006283760447932904,1.356105841723368,0.20630918490698777,0.0,0.0,0.0,0.0,0.0,5,5
06v21,26,2026-02-10,LIV,@SUN,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florian Wirtz,Available,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,1753.0,0.0,4.0,0.0,0.0022818026240730175,0.0,0.20536223616657157,1.0,42.0,0.011111111111111112,0.023958927552766685,1.0,2.1563034797490017,0.0,3.0,0.0,0.0017113519680547634,0.0,0.1540216771249287,0.0,13.0,0.0,0.007415858528237307,0.0,0.6674272675413576,1.0,21.0,0.011111111111111112,0.011979463776383342,1.0,1.0781517398745009,2.0,24.0,0.022222222222222223,0.013690815744438107,2.0,1.2321734169994296,0.0,1.0,0.0,0.0005704506560182544,0.0,0.05134055904164289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005704506560182544,0.0,0.05134055904164289,1.0,8.0,0.011111111111111112,0.004563605248146035,1.0,0.41072447233314313,0.0,10.0,0.0,0.005704506560182544,0.0,0.513405590416429,0.0,32.0,0.0,0.01825442099258414,0.0,1.6428978893325725,0.0,1.0,0.0,0.0005704506560182544,0.0,0.05134055904164289,0.0,5.0,0.0,0.002852253280091272,0.0,0.2567027952082145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.022222222222222223,0.013120365088419851,2.0,1.1808328579577867,0.0,7.0,0.0,0.003993154592127781,0.0,0.3593839132915003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUN,0.1144591672921413,1.3800124727295664,0.15857848223253107,0.43706609386277123,0.9911765061234277,0.9771404266774841,0.1544986189619065,0.004701957351333148,0.3095486182250028,0.6724696222270982,1.3851418386293226,0.8549453407778177,0.21397738534805327,0.9066357543282242,0.0023602653553792376,0.016497028828877637,0.0,1.2182965327981223,0.278020250343783,0.0,0.0,0.0,0.0,0.0,5,5
