date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_id,player_name,ga,sv,pks,hcs,sm,season_x,matchweek,home_ind,scorerId,position,calc_fpts,apts,minutes,last_minutes,season_minutes,last_fpts,season_fpts,fpts_per_min_gameweek,fpts_per_min_season,fpts_per_90_gameweek,fpts_per_90_season,last_apts,season_apts,apts_per_min_gameweek,apts_per_min_season,apts_per_90_gameweek,apts_per_90_season,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,fantrax_projection,positional_avg_fpts_per_90_gameweek,positional_avg_fpts_per_90_season,positional_avg_apts_per_90_gameweek,positional_avg_apts_per_90_season,positional_avg_g_per_90_gameweek,positional_avg_g_per_90_season,positional_avg_kp_per_90_gameweek,positional_avg_kp_per_90_season,positional_avg_at_per_90_gameweek,positional_avg_at_per_90_season,positional_avg_sot_per_90_gameweek,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_gameweek,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_gameweek,positional_avg_dis_per_90_season,positional_avg_acnc_per_90_gameweek,positional_avg_acnc_per_90_season,positional_avg_int_per_90_gameweek,positional_avg_int_per_90_season,positional_avg_clr_per_90_gameweek,positional_avg_clr_per_90_season,positional_avg_cos_per_90_gameweek,positional_avg_cos_per_90_season,positional_avg_bs_per_90_gameweek,positional_avg_bs_per_90_season,positional_avg_aer_per_90_gameweek,positional_avg_aer_per_90_season,positional_avg_gao_per_90_gameweek,positional_avg_gao_per_90_season,positional_avg_cs_per_90_gameweek,positional_avg_cs_per_90_season,positional_avg_sv_per_90_gameweek,positional_avg_sv_per_90_season,positional_avg_pks_per_90_gameweek,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_gameweek,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_gameweek,positional_avg_sm_per_90_season,last_score,team_result,season_y,table_points_x,last_week_goals_for,last_week_goals_against,total_team_goals_for,total_team_goals_against,goal_differential,table_points_y,team_week_standing,table_points,team_week_standing_opp
2025-10-26,MCI,AVL,L 0-1,2.25,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,070hs,Gianluigi Donnarumma,1,2,0,0,0,2025,9,True,070hs,G,2.25,2.25,90,90.0,450.0,13.5,44.75,0.15,0.099,13.5,8.91,13.5,44.75,0.15,0.099,13.5,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.022,0.024,1.98,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.011,0.011,0.99,0.99,0.0,2.0,0.0,0.004,0.0,0.36,1.0,3.0,0.011,0.007,0.99,0.63,1.0,7.0,0.011,0.016,0.99,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.011,0.009,0.99,0.8099999999999999,1.0,1.0,0.011,0.002,0.99,0.18,13.94,5.129999999999998,6.9704999999999995,5.129999999999998,6.9795,0.0,0.0,0.0,0.02863636363636363,0.0,0.011250000000000001,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.011250000000000001,1.2149999999999996,1.314,0.0,0.011250000000000001,0.0,0.0,0.26999999999999996,0.3555,1.4849999999999997,1.2257142857142858,0.20625000000000002,0.2895652173913044,2.8928571428571423,2.592,0.0,0.012272727272727274,0.6456521739130434,0.7714285714285714,0.20624999999999996,0.10636363636363638,W 2-0,3,2025,16,2,0,12,2,10,16,2,12,11
2025-10-25,FUL,NEW,L 1-2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,070hr,Jonah Kusi-Asare,0,0,0,0,0,2025,9,True,070hr,F,0.0,0.0,1,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,9.043676470588235,10.937647058823528,7.317794117647059,7.736029411764705,0.09625,0.2995890410958904,0.9075000000000001,0.9149999999999999,0.06780821917808219,0.11310810810810812,0.7236986301369862,0.9172602739726029,0.30875,0.59875,0.85375,1.27,0.055,0.21875,0.07125,0.21250000000000002,0.7200000000000001,1.0058108108108108,0.8112328767123288,0.8424999999999999,0.0,0.08756756756756756,1.27625,1.49875,0.8712500000000001,1.4612500000000002,0.055,0.1885135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-0,0,2025,8,0,0,0,0,0,8,15,9,14
2025-10-26,ARS,CRY,W 1-0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,070hq,Piero Hincapié,0,0,0,0,0,2025,9,False,070hq,D,0.0,0.0,7,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,7.2148623853211005,6.456880733944954,5.7411818181818175,4.738623853211008,0.0,0.02775,0.36860869565217386,0.41478260869565214,0.04159663865546219,0.044224137931034475,0.09151260504201679,0.10095652173913043,0.6926086956521739,1.0823478260869566,0.31422413793103454,0.41478260869565214,0.19163793103448273,0.2684615384615384,0.8692307692307691,1.0142608695652173,4.560260869565217,4.288090909090909,0.27384615384615385,0.33495652173913054,0.37512605042016806,0.4335652173913044,1.7546086956521743,1.8023275862068968,1.056521739130435,1.3078899082568802,0.16215517241379307,0.22153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-0,0,2025,19,0,0,0,0,0,19,1,13,9
2025-10-26,TOT,EVE,W 3-0,3.0,61,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,070hp,Randal Kolo Muani,0,0,0,0,0,2025,9,True,070hp,F,3.0,3.0,61,10.0,10.0,-0.5,-0.5,-0.05,-0.05,-4.5,-4.5,-0.5,-0.5,-0.05,-0.05,-4.5,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,7.902857142857144,10.291428571428574,5.310000000000001,7.687142857142858,0.14238805970149251,0.2395588235294118,0.5241176470588236,1.055820895522388,0.08194029850746269,0.14238805970149251,0.5413432835820896,0.8731343283582088,0.20820895522388058,0.45671641791044776,1.505820895522388,1.5286567164179106,0.15220588235294116,0.25014705882352944,0.05823529411764706,0.1853731343283582,0.3465671641791045,0.7777611940298509,0.374776119402985,0.800597014925373,0.0,0.07119402985074626,0.999402985074627,1.2452238805970148,0.9631343283582088,1.4480597014925374,0.26867647058823535,0.21492537313432833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 1-2,0,2025,14,1,2,1,2,-1,14,7,11,12
2025-10-25,SUN,CHE,W 2-1,0.5,90,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,070ho,Lutsharel Geertruida,0,0,0,0,0,2025,9,True,070ho,D,0.5,0.5,90,13.0,66.0,1.25,10.25,0.096,0.155,8.64,13.95,1.25,10.25,0.096,0.155,8.64,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015,0.0,1.3499999999999999,1.0,3.0,0.077,0.045,6.93,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015,0.0,1.3499999999999999,1.0,1.0,0.077,0.015,6.93,1.3499999999999999,0.0,2.0,0.0,0.03,0.0,2.6999999999999997,0.0,1.0,0.0,0.015,0.0,1.3499999999999999,0.0,1.0,0.0,0.015,0.0,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.010545454545455,5.740183486238531,4.0311818181818175,4.337339449541285,0.0,0.020826446280991735,0.28086206896551724,0.40655172413793106,0.0,0.04388429752066116,0.06655462184873949,0.09232758620689654,0.9535344827586207,0.9938793103448278,0.16215517241379312,0.34461538461538466,0.18756302521008403,0.23275862068965517,0.890924369747899,0.9,4.1850000000000005,4.481009174311927,0.24439655172413793,0.34448275862068967,0.35625,0.39966101694915257,1.3957758620689655,1.871834862385321,1.489159663865546,1.4878899082568806,0.15418032786885244,0.1753846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 2-0,3,2025,14,2,0,4,3,1,14,6,14,5
2025-10-25,MUN,BHA,W 4-2,3.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,070hl,Senne Lammens,2,3,0,1,0,2025,9,False,070hl,G,3.0,3.0,90,90.0,180.0,11.25,28.5,0.125,0.158,11.25,14.22,11.25,28.5,0.125,0.158,11.25,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.011,0.011,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.011,0.011,0.99,0.99,1.0,1.0,0.011,0.006,0.99,0.54,0.0,1.0,0.0,0.006,0.0,0.54,5.0,8.0,0.056,0.044,5.04,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.022,0.022,1.98,1.98,0.0,0.0,0.0,0.0,0.0,0.0,8.93,7.1763157894736835,7.493684210526314,7.1763157894736835,7.507894736842104,0.0,0.0,0.0,0.024545454545454547,0.0,0.00818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01173913043478261,1.4849999999999997,1.4185714285714286,0.0,0.01173913043478261,0.0,0.0,0.26999999999999996,0.3428571428571428,0.9899999999999999,1.2126315789473683,0.30130434782608695,0.30857142857142855,2.5244999999999993,2.835,0.0,0.01173913043478261,1.0349999999999997,1.0028571428571427,0.1291304347826087,0.11454545454545455,W 2-1,3,2025,13,2,1,4,1,3,13,8,12,10
2025-10-25,FUL,NEW,L 1-2,7.0,45,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,070hj,Kevin Santos Lopes de Macedo,0,0,0,0,0,2025,9,True,070hj,F,7.0,7.0,45,26.0,107.0,6.5,17.5,0.25,0.164,22.5,14.76,6.5,17.5,0.25,0.164,22.5,14.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.038,0.019,3.42,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.019,0.0,1.71,2.0,2.0,0.077,0.019,6.93,1.71,1.0,7.0,0.038,0.065,3.42,5.8500000000000005,0.0,3.0,0.0,0.028,0.0,2.52,1.0,2.0,0.038,0.019,3.42,1.71,0.0,1.0,0.0,0.009,0.0,0.8099999999999999,2.0,8.0,0.077,0.075,6.93,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.028,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.043676470588235,10.937647058823528,7.317794117647059,7.736029411764705,0.09625,0.2995890410958904,0.9075000000000001,0.9149999999999999,0.06780821917808219,0.11310810810810812,0.7236986301369862,0.9172602739726029,0.30875,0.59875,0.85375,1.27,0.055,0.21875,0.07125,0.21250000000000002,0.7200000000000001,1.0058108108108108,0.8112328767123288,0.8424999999999999,0.0,0.08756756756756756,1.27625,1.49875,0.8712500000000001,1.4612500000000002,0.055,0.1885135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-1,0,2025,8,0,1,6,8,-2,8,15,9,14
2025-10-26,EVE,TOT,L 0-3,0.5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,070hi,Merlin Röhl,0,0,0,0,0,2025,9,False,070hi,M,0.5,0.5,23,19.0,42.0,1.5,6.0,0.079,0.143,7.11,12.87,1.5,6.0,0.079,0.143,7.11,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.048,0.0,4.32,0.0,1.0,0.0,0.024,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.053,0.024,4.77,2.16,1.0,1.0,0.053,0.024,4.77,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.053,0.071,4.77,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.022857142857143,9.100975609756098,7.902857142857143,7.87390243902439,0.07443609022556391,0.10431818181818181,1.0093846153846153,1.1035384615384614,0.11165413533834585,0.12886363636363635,0.3004615384615385,0.38699999999999996,0.9470769230769231,1.08412213740458,1.1547692307692308,1.057153846153846,0.1633846153846154,0.27204545454545453,0.5296946564885497,0.6853846153846155,1.25793893129771,1.1658778625954198,0.6486923076923077,0.7733076923076924,0.21721804511278195,0.17653846153846153,0.8840769230769231,0.8216793893129772,1.0197692307692308,1.1956153846153847,0.2525373134328358,0.28099236641221376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-2,0,2025,11,0,2,0,2,-2,11,12,14,7
2025-10-26,CRY,ARS,L 0-1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,070hh,Christantus Uche,0,0,0,0,0,2025,9,True,070hh,M,0.0,0.0,1,1.0,6.0,0.0,2.0,0.0,0.333,0.0,29.970000000000002,0.0,2.0,0.0,0.333,0.0,29.970000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.0,15.030000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.167,90.0,15.030000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.582033898305083,8.782307692307691,7.496694915254237,7.613846153846154,0.085078125,0.08855999999999999,0.9486290322580646,1.1083064516129033,0.07919999999999999,0.12672,0.3309448818897638,0.38104838709677413,0.9210483870967743,1.1039516129032256,1.0379032258064516,1.027741935483871,0.21888,0.27,0.5044354838709677,0.6125806451612903,1.1750806451612903,1.2505645161290322,0.5487096774193548,0.7178225806451614,0.1285714285714286,0.20249999999999996,0.9607142857142857,0.9410400000000001,1.1562096774193549,1.21032,0.1734677419354839,0.26274193548387104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 1-2,0,2025,13,1,2,1,2,-1,13,9,19,1
2025-10-26,WOL,BUR,L 2-3,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,070hd,Tolu Arokodare,0,0,0,0,0,2025,9,False,070hd,F,0.5,0.5,5,13.0,174.0,0.5,9.5,0.038,0.055,3.42,4.95,0.5,9.5,0.038,0.055,3.42,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006,0.0,0.54,0.0,1.0,0.0,0.006,0.0,0.54,1.0,6.0,0.077,0.034,6.93,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006,0.0,0.54,1.0,7.0,0.077,0.04,6.93,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.154,0.075,13.86,6.75,1.0,6.0,0.077,0.034,6.93,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.44731343283582,10.906119402985075,6.3550746268656715,7.0791044776119385,0.17750000000000002,0.31943661971830983,0.6325352112676056,0.83625,0.0,0.07098591549295774,0.5742253521126761,1.09375,0.3587323943661972,0.5108450704225352,1.47875,1.4564788732394367,0.0275,0.1356338028169014,0.054246575342465755,0.1673239436619718,0.6832394366197183,0.8759154929577466,0.8011267605633802,0.9304225352112674,0.0,0.07250000000000001,1.2270422535211267,1.4336619718309858,1.162394366197183,1.3715492957746478,0.15810810810810813,0.2058904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-2,0,2025,2,0,2,3,8,-5,2,20,7,17
