date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_id,player_name,ga,sv,pks,hcs,sm,season_x,matchweek,home_ind,scorerId,position,calc_fpts,apts,minutes,last_minutes,season_minutes,last_fpts,season_fpts,fpts_per_min_gameweek,fpts_per_min_season,fpts_per_90_gameweek,fpts_per_90_season,last_apts,season_apts,apts_per_min_gameweek,apts_per_min_season,apts_per_90_gameweek,apts_per_90_season,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,fantrax_projection,positional_avg_fpts_per_90_gameweek,positional_avg_fpts_per_90_season,positional_avg_apts_per_90_gameweek,positional_avg_apts_per_90_season,positional_avg_g_per_90_gameweek,positional_avg_g_per_90_season,positional_avg_kp_per_90_gameweek,positional_avg_kp_per_90_season,positional_avg_at_per_90_gameweek,positional_avg_at_per_90_season,positional_avg_sot_per_90_gameweek,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_gameweek,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_gameweek,positional_avg_dis_per_90_season,positional_avg_acnc_per_90_gameweek,positional_avg_acnc_per_90_season,positional_avg_int_per_90_gameweek,positional_avg_int_per_90_season,positional_avg_clr_per_90_gameweek,positional_avg_clr_per_90_season,positional_avg_cos_per_90_gameweek,positional_avg_cos_per_90_season,positional_avg_bs_per_90_gameweek,positional_avg_bs_per_90_season,positional_avg_aer_per_90_gameweek,positional_avg_aer_per_90_season,positional_avg_gao_per_90_gameweek,positional_avg_gao_per_90_season,positional_avg_cs_per_90_gameweek,positional_avg_cs_per_90_season,positional_avg_sv_per_90_gameweek,positional_avg_sv_per_90_season,positional_avg_pks_per_90_gameweek,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_gameweek,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_gameweek,positional_avg_sm_per_90_season,last_score,team_result,season_y,table_points_x,last_week_goals_for,last_week_goals_against,total_team_goals_for,total_team_goals_against,goal_differential,table_points_y,team_week_standing,table_points,team_week_standing_opp
2025-12-20,SUN,BHA,T 0-0,0.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06v0t,Wilson Isidor,0,0,0,0,0,2025,17,True,06v0t,F,0.5,0.5,17,19.0,891.0,0.5,70.5,0.026,0.079,2.34,7.11,0.5,34.5,0.026,0.039,2.34,3.51,0.0,4.0,0.0,0.004,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.053,0.012,4.77,1.08,1.0,5.0,0.053,0.006,4.77,0.54,1.0,10.0,0.053,0.011,4.77,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.012,0.0,1.08,0.0,5.0,0.0,0.006,0.0,0.54,0.0,1.0,0.0,0.001,0.0,0.09,0.0,17.0,0.0,0.019,0.0,1.71,0.0,13.0,0.0,0.015,0.0,1.3499999999999999,0.0,4.0,0.0,0.004,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.930172413793104,9.69157894736842,6.775263157894738,6.67578947368421,0.16693548387096774,0.27149999999999996,0.684,0.8384999999999999,0.04790322580645161,0.09000000000000001,0.5025,0.8340000000000001,0.34199999999999997,0.4755,0.9600000000000001,1.275,0.04790322580645161,0.16499999999999998,0.117,0.24449999999999997,0.6915,0.972,0.6330000000000001,0.8625,0.0345,0.10499999999999998,1.419,1.635,0.8415,1.3706557377049178,0.15600000000000003,0.24599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 1-0,3,2025,26,1,0,19,17,2,26,8,23,10
2025-12-20,SUN,BHA,T 0-0,14.5,90,0,5,0,0,0,1,1,0,3,1,0,1,1,0,0,0,0,0,1,06v0p,Enzo Le Fée,0,0,0,0,0,2025,17,True,06v0p,M,14.5,14.5,90,90.0,1121.0,1.5,108.5,0.017,0.097,1.53,8.73,1.5,90.5,0.017,0.081,1.53,7.29,0.0,2.0,0.0,0.002,0.0,0.18,0.0,16.0,0.0,0.014,0.0,1.26,0.0,3.0,0.0,0.003,0.0,0.27,0.0,2.0,0.0,0.002,0.0,0.18,1.0,21.0,0.011,0.019,0.99,1.71,0.0,11.0,0.0,0.01,0.0,0.9,0.0,3.0,0.0,0.003,0.0,0.27,0.0,7.0,0.0,0.006,0.0,0.54,0.0,13.0,0.0,0.012,0.0,1.08,1.0,4.0,0.011,0.004,0.99,0.36,0.0,6.0,0.0,0.005,0.0,0.45,1.0,6.0,0.011,0.005,0.99,0.45,0.0,14.0,0.0,0.012,0.0,1.08,1.0,4.0,0.011,0.004,0.99,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,7.290692307692307,8.049685039370079,6.554651162790697,7.041968503937008,0.04304347826086956,0.08798507462686567,0.8240000000000001,1.0390298507462685,0.06649253731343284,0.11955223880597012,0.17059701492537313,0.336,0.9443283582089551,1.0639999999999998,0.8226666666666667,0.9282089552238807,0.1965441176470588,0.286,0.6165671641791045,0.614,0.9658208955223881,1.2694029850746271,0.5091044776119403,0.7065671641791045,0.09604477611940299,0.20753731343283582,0.6857462686567163,0.8704477611940299,0.6897761194029851,1.1229850746268657,0.32641791044776114,0.32029411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 1-0,3,2025,26,1,0,19,17,2,26,8,23,10
2025-12-20,SUN,BHA,T 0-0,2.5,63,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,06v0l,Chris Rigg,0,0,0,0,0,2025,17,True,06v0l,M,2.5,2.5,63,14.0,185.0,0.0,9.0,0.0,0.049,0.0,4.41,0.0,9.0,0.0,0.049,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.011,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.011,0.0,0.99,0.0,1.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.071,0.005,6.39,0.45,0.0,1.0,0.0,0.005,0.0,0.45,0.0,1.0,0.0,0.005,0.0,0.45,0.0,1.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.290692307692307,8.049685039370079,6.554651162790697,7.041968503937008,0.04304347826086956,0.08798507462686567,0.8240000000000001,1.0390298507462685,0.06649253731343284,0.11955223880597012,0.17059701492537313,0.336,0.9443283582089551,1.0639999999999998,0.8226666666666667,0.9282089552238807,0.1965441176470588,0.286,0.6165671641791045,0.614,0.9658208955223881,1.2694029850746271,0.5091044776119403,0.7065671641791045,0.09604477611940299,0.20753731343283582,0.6857462686567163,0.8704477611940299,0.6897761194029851,1.1229850746268657,0.32641791044776114,0.32029411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 2-1,3,2025,26,2,1,9,2,7,26,8,23,10
2025-12-20,SUN,BHA,T 0-0,18.0,90,0,1,0,0,5,0,0,0,1,1,4,0,0,2,0,0,0,0,1,06v0g,Trai Hume,0,0,0,0,0,2025,17,True,06v0g,D,18.0,12.0,90,19.0,1288.0,4.5,108.0,0.237,0.084,21.33,7.5600000000000005,4.5,84.0,0.237,0.065,21.33,5.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.053,0.009,4.77,0.8099999999999999,0.0,1.0,0.0,0.001,0.0,0.09,0.0,2.0,0.0,0.002,0.0,0.18,1.0,20.0,0.053,0.016,4.77,1.44,0.0,4.0,0.0,0.003,0.0,0.27,0.0,5.0,0.0,0.004,0.0,0.36,0.0,14.0,0.0,0.011,0.0,0.99,2.0,48.0,0.105,0.037,9.45,3.3299999999999996,0.0,2.0,0.0,0.002,0.0,0.18,0.0,2.0,0.0,0.002,0.0,0.18,1.0,34.0,0.053,0.026,4.77,2.34,0.0,15.0,0.0,0.012,0.0,1.08,0.0,4.0,0.0,0.003,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,8.880857142857144,7.501714285714287,6.663428571428573,5.359714285714286,0.0,0.013783783783783784,0.48567567567567566,0.5030357142857144,0.06827586206896552,0.04459459459459459,0.14017699115044246,0.10783783783783783,0.981081081081081,1.0005405405405408,0.33972972972972976,0.34702702702702704,0.0707142857142857,0.2254054054054054,0.741891891891892,0.9567567567567568,4.202432432432433,4.495794392523365,0.26598214285714283,0.31459459459459466,0.30000000000000004,0.3891891891891892,1.905405405405405,1.9542857142857142,0.8585840707964603,1.1975675675675674,0.21710526315789475,0.2645217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 1-0,3,2025,26,1,0,19,17,2,26,8,23,10
2025-12-21,MUN,AVL,L 1-2,2.5,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,06v0c,Shea Lacey,0,0,0,0,0,2025,17,True,06v0c,F,2.5,2.5,5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,7.937704918032787,9.326440677966099,5.68622950819672,6.554745762711864,0.11285714285714285,0.25857142857142856,0.48515625,0.8353125,0.0,0.09140625,0.3157142857142857,0.7828571428571428,0.31,0.523125,1.1285714285714288,1.5795000000000001,0.11,0.18714285714285714,0.13714285714285715,0.2533846153846154,0.9500000000000001,1.0457142857142856,0.8028571428571428,0.8171428571428572,0.0,0.12375,1.1814285714285715,1.7785714285714285,1.5828571428571427,1.446101694915254,0.046406249999999996,0.2614285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 0-0,0,2025,26,0,0,0,0,0,26,5,33,3
2025-12-20,MCI,WHU,W 3-0,18.0,66,0,6,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,06v07,Rayan Cherki,0,0,0,0,0,2025,17,False,06v07,M,18.0,18.0,66,90.0,478.0,18.0,114.5,0.2,0.24,18.0,21.599999999999998,18.0,105.5,0.2,0.221,18.0,19.89,0.0,1.0,0.0,0.002,0.0,0.18,3.0,18.0,0.033,0.038,2.97,3.42,1.0,7.0,0.011,0.015,0.99,1.3499999999999999,0.0,4.0,0.0,0.008,0.0,0.72,0.0,4.0,0.0,0.008,0.0,0.72,2.0,9.0,0.022,0.019,1.98,1.71,1.0,6.0,0.011,0.013,0.99,1.17,0.0,2.0,0.0,0.004,0.0,0.36,1.0,3.0,0.011,0.006,0.99,0.54,5.0,12.0,0.056,0.025,5.04,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.01,0.0,0.9,1.0,2.0,0.011,0.004,0.99,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,8.196315789473683,8.594594594594595,7.308947368421051,7.371081081081082,0.06545454545454546,0.10285714285714284,0.795508474576271,1.0247899159663867,0.057749999999999996,0.13983471074380163,0.2858823529411765,0.3902521008403361,0.8145762711864406,1.0273728813559322,0.7650000000000001,0.9090756302521009,0.16245762711864406,0.276864406779661,0.5727966101694917,0.6254237288135595,0.9152542372881355,1.1303389830508477,0.8344067796610171,0.771864406779661,0.08319327731092435,0.17404958677685953,0.7619491525423728,0.7710000000000001,1.1813445378151262,1.11075,0.1175206611570248,0.31275000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 3-0,3,2025,34,3,0,27,12,15,34,2,13,18
2025-12-20,MCI,WHU,W 3-0,15.0,66,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,06v06,Tijjani Reijnders,0,0,0,0,0,2025,17,False,06v06,M,15.0,6.0,66,84.0,1027.0,4.0,87.0,0.048,0.085,4.32,7.65,4.0,69.0,0.048,0.067,4.32,6.03,0.0,2.0,0.0,0.002,0.0,0.18,0.0,11.0,0.0,0.011,0.0,0.99,0.0,2.0,0.0,0.002,0.0,0.18,1.0,8.0,0.012,0.008,1.08,0.72,1.0,4.0,0.012,0.004,1.08,0.36,2.0,14.0,0.024,0.014,2.16,1.26,0.0,1.0,0.0,0.001,0.0,0.09,1.0,4.0,0.012,0.004,1.08,0.36,2.0,15.0,0.024,0.015,2.16,1.3499999999999999,0.0,15.0,0.0,0.015,0.0,1.3499999999999999,0.0,1.0,0.0,0.001,0.0,0.09,0.0,2.0,0.0,0.002,0.0,0.18,0.0,13.0,0.0,0.013,0.0,1.17,1.0,4.0,0.012,0.004,1.08,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,8.196315789473683,8.594594594594595,7.308947368421051,7.371081081081082,0.06545454545454546,0.10285714285714284,0.795508474576271,1.0247899159663867,0.057749999999999996,0.13983471074380163,0.2858823529411765,0.3902521008403361,0.8145762711864406,1.0273728813559322,0.7650000000000001,0.9090756302521009,0.16245762711864406,0.276864406779661,0.5727966101694917,0.6254237288135595,0.9152542372881355,1.1303389830508477,0.8344067796610171,0.771864406779661,0.08319327731092435,0.17404958677685953,0.7619491525423728,0.7710000000000001,1.1813445378151262,1.11075,0.1175206611570248,0.31275000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W 3-0,3,2025,34,3,0,35,16,19,34,2,13,18
2025-12-20,LIV,TOT,W 2-1,7.0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,06v05,Jeremie Frimpong,0,0,0,0,0,2025,17,True,06v05,D,7.0,7.0,28,4.0,80.0,4.0,15.5,1.0,0.194,90.0,17.46,4.0,15.5,1.0,0.194,90.0,17.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.012,22.5,1.08,0.0,1.0,0.0,0.012,0.0,1.08,0.0,1.0,0.0,0.012,0.0,1.08,0.0,2.0,0.0,0.025,0.0,2.25,0.0,3.0,0.0,0.038,0.0,3.42,1.0,2.0,0.25,0.025,22.5,2.25,0.0,1.0,0.0,0.012,0.0,1.08,0.0,4.0,0.0,0.05,0.0,4.5,1.0,2.0,0.25,0.025,22.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.593727272727271,6.465963302752293,4.623545454545455,4.561100917431193,0.0,0.019663865546218483,0.29715517241379313,0.403448275862069,0.0,0.05415254237288136,0.07836206896551724,0.10307692307692308,1.119,1.0792436974789916,0.27,0.35301724137931045,0.14153846153846153,0.20017241379310344,0.7047457627118646,0.9853846153846154,3.9338461538461544,4.329818181818181,0.3142241379310345,0.3514655172413793,0.45915254237288133,0.39568965517241383,1.6585714285714286,1.7023076923076927,1.228728813559322,1.312758620689655,0.2115384615384615,0.23353448275862068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 1-2,0,2025,26,1,2,7,6,1,26,6,22,12
2025-12-20,LEE,CRY,W 4-1,-0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,06v02,Joel Piroe,0,0,0,0,0,2025,17,False,06v02,F,-0.5,-0.5,2,2.0,189.0,0.0,5.0,0.0,0.026,0.0,2.34,0.0,5.0,0.0,0.026,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.011,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.016,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.016,0.0,1.44,0.0,5.0,0.0,0.026,0.0,2.34,0.0,1.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.663972602739726,10.654225352112675,9.114657534246575,7.518169014084508,0.258,0.288,0.7547999999999999,0.8496,0.0264,0.12078947368421052,0.8724000000000001,0.9084000000000001,0.4002631578947369,0.5124000000000001,1.1569736842105263,1.3596,0.09359999999999999,0.2196,0.07440000000000001,0.22559999999999997,0.6264473684210526,0.774,0.5796,1.0032,0.0,0.06868421052631578,1.3393421052631578,1.4952000000000003,1.0656,1.4447999999999999,0.18116883116883115,0.18935064935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T 3-3,1,2025,16,3,3,10,18,-8,16,17,26,7
2025-12-20,LEE,CRY,W 4-1,6.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06v01,Ilia Gruev,0,0,0,0,0,2025,17,False,06v01,M,6.0,6.0,2,64.0,385.0,1.5,19.0,0.023,0.049,2.07,4.41,1.5,19.0,0.023,0.049,2.07,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.016,0.018,1.44,1.6199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.005,0.0,0.45,0.0,4.0,0.0,0.01,0.0,0.9,0.0,2.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.005,0.0,0.45,1.0,2.0,0.016,0.005,1.44,0.45,2.0,11.0,0.031,0.029,2.79,2.6100000000000003,0.0,1.0,0.0,0.003,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.615384615384615,8.532931034482758,7.566923076923076,7.2395689655172415,0.04790322580645161,0.1190551181102362,0.8738709677419355,1.0273170731707315,0.10682926829268292,0.13170731707317074,0.25902439024390245,0.3780000000000001,0.8048780487804879,1.0251219512195122,0.7236585365853658,0.9607317073170731,0.1778225806451613,0.2648780487804879,0.5531707317073171,0.634390243902439,1.2109756097560975,1.2739024390243905,0.5590243902439025,0.7097560975609756,0.12439024390243902,0.21048387096774193,0.7704878048780489,0.8517073170731707,1.0154032258064516,1.2972413793103448,0.1879838709677419,0.2533064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T 3-3,1,2025,16,3,3,14,14,0,16,17,26,7
2025-12-20,LEE,CRY,W 4-1,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06uzy,Ao Tanaka,0,0,0,0,0,2025,17,False,06uzy,M,0.0,0.0,12,72.0,611.0,2.0,57.5,0.028,0.094,2.52,8.46,2.0,39.5,0.028,0.065,2.52,5.8500000000000005,0.0,2.0,0.0,0.003,0.0,0.27,1.0,6.0,0.014,0.01,1.26,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.005,0.0,0.45,0.0,5.0,0.0,0.008,0.0,0.72,0.0,4.0,0.0,0.007,0.0,0.63,0.0,1.0,0.0,0.002,0.0,0.18,0.0,12.0,0.0,0.02,0.0,1.8,2.0,6.0,0.028,0.01,2.52,0.9,0.0,1.0,0.0,0.002,0.0,0.18,0.0,1.0,0.0,0.002,0.0,0.18,0.0,7.0,0.0,0.011,0.0,0.99,1.0,13.0,0.014,0.021,1.26,1.8900000000000001,0.0,2.0,0.0,0.003,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.615384615384615,8.532931034482758,7.566923076923076,7.2395689655172415,0.04790322580645161,0.1190551181102362,0.8738709677419355,1.0273170731707315,0.10682926829268292,0.13170731707317074,0.25902439024390245,0.3780000000000001,0.8048780487804879,1.0251219512195122,0.7236585365853658,0.9607317073170731,0.1778225806451613,0.2648780487804879,0.5531707317073171,0.634390243902439,1.2109756097560975,1.2739024390243905,0.5590243902439025,0.7097560975609756,0.12439024390243902,0.21048387096774193,0.7704878048780489,0.8517073170731707,1.0154032258064516,1.2972413793103448,0.1879838709677419,0.2533064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T 1-1,1,2025,16,1,1,19,26,-7,16,17,26,7
2025-12-20,BUR,BOU,T 1-1,3.0,64,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,1,06uzo,Zian Flemming,0,0,0,0,0,2025,17,True,06uzo,M,3.0,3.0,64,27.0,588.0,2.5,80.0,0.093,0.136,8.37,12.24,2.5,35.0,0.093,0.06,8.37,5.3999999999999995,0.0,5.0,0.0,0.009,0.0,0.8099999999999999,0.0,3.0,0.0,0.005,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.037,0.015,3.3299999999999996,1.3499999999999999,0.0,1.0,0.0,0.002,0.0,0.18,1.0,9.0,0.037,0.015,3.3299999999999996,1.3499999999999999,1.0,1.0,0.037,0.002,3.3299999999999996,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.022,0.0,1.98,0.0,2.0,0.0,0.003,0.0,0.27,0.0,2.0,0.0,0.003,0.0,0.27,0.0,25.0,0.0,0.043,0.0,3.8699999999999997,0.0,10.0,0.0,0.017,0.0,1.53,0.0,1.0,0.0,0.002,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.313884297520662,8.328749999999998,7.785371900826446,7.21275,0.08007874015748033,0.09285714285714285,1.1707142857142856,1.022857142857143,0.09354330708661417,0.11714285714285715,0.38428571428571434,0.4064285714285714,0.9450000000000001,0.9935714285714287,0.9892857142857142,1.025,0.26007874015748034,0.2504651162790698,0.7037007874015747,0.6357142857142856,0.8221428571428572,1.222142857142857,0.6249999999999999,0.7540157480314962,0.11551181102362205,0.18857142857142858,0.4750000000000001,0.8557142857142858,1.3032283464566927,1.1592857142857145,0.06285714285714286,0.26433070866141745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 2-3,0,2025,10,2,3,15,24,-9,10,19,21,13
2025-12-20,BUR,BOU,T 1-1,2.75,90,0,0,0,0,3,1,0,0,0,0,5,1,0,0,0,0,0,1,0,06uzn,Lucas Pires,0,0,0,0,0,2025,17,True,06uzn,D,2.75,2.75,90,42.0,50.0,-7.0,-6.0,-0.167,-0.12,-15.030000000000001,-10.799999999999999,-7.0,-6.0,-0.167,-0.12,-15.030000000000001,-10.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024,0.02,2.16,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024,0.02,2.16,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.024,0.04,2.16,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.207766990291262,6.63116504854369,3.974854368932038,4.536699029126213,0.0,0.031621621621621625,0.38889908256880734,0.45743119266055055,0.04419642857142857,0.054495412844036695,0.08027027027027027,0.11863636363636361,0.8149541284403671,1.0557692307692308,0.25216216216216214,0.35504587155963313,0.18562499999999998,0.24357798165137615,0.7670270270270271,0.9000000000000001,3.6171818181818183,4.01242718446602,0.2724770642201835,0.37390909090909086,0.2881651376146789,0.3672972972972973,1.3706422018348625,1.624954128440367,1.4061467889908257,1.3500000000000003,0.10607142857142857,0.24054545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L 1-2,0,2025,10,1,2,3,5,-2,10,19,21,13
